,image,label
388,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000409.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000409.png
389,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000410.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000410.png
390,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000411.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000411.png
391,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000412.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000412.png
392,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000413.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000413.png
393,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000414.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000414.png
394,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000415.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000415.png
395,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000416.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000416.png
396,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000417.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000417.png
397,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000418.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000418.png
398,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000419.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000419.png
399,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000420.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000420.png
400,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000421.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000421.png
401,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000422.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000422.png
402,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000423.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000423.png
403,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000424.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000424.png
404,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000425.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000425.png
405,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000426.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000426.png
406,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000427.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000427.png
407,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000428.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000428.png
408,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000429.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000429.png
409,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000430.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000430.png
410,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000431.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000431.png
411,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000432.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000432.png
412,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000433.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000433.png
413,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000434.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000434.png
414,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000435.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000435.png
415,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000436.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000436.png
416,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000437.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000437.png
417,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000438.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000438.png
418,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000439.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000439.png
419,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000440.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000440.png
420,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000441.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000441.png
421,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000442.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000442.png
422,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000443.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000443.png
423,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000444.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000444.png
424,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000445.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000445.png
425,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000446.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000446.png
426,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000447.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000447.png
427,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000448.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000448.png
428,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000449.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000449.png
429,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000450.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000450.png
430,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000451.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000451.png
431,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000452.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000452.png
432,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000453.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000453.png
433,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000454.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000454.png
434,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000455.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000455.png
435,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000456.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000456.png
436,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000457.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000457.png
437,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000458.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000458.png
438,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000459.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000459.png
439,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000460.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000460.png
440,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000461.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000461.png
441,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000462.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000462.png
442,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000463.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000463.png
443,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000464.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000464.png
444,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000465.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000465.png
445,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000466.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000466.png
446,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000467.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000467.png
447,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000468.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000468.png
448,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000469.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000469.png
449,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000470.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000470.png
450,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000471.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000471.png
451,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000472.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000472.png
452,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000473.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000473.png
453,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000474.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000474.png
454,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000475.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000475.png
455,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000476.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000476.png
456,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000477.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000477.png
457,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000478.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000478.png
458,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000479.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000479.png
459,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000480.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000480.png
460,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000481.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000481.png
461,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000482.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000482.png
462,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000483.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000483.png
463,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000484.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000484.png
464,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000485.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000485.png
465,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000486.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000486.png
466,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000487.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000487.png
467,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000488.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000488.png
468,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000489.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000489.png
469,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000490.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000490.png
470,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000491.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000491.png
471,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000492.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000492.png
472,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000493.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000493.png
473,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000494.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000494.png
474,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000495.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000495.png
475,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000496.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000496.png
476,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000497.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000497.png
477,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000498.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000498.png
478,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000499.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000499.png
479,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000500.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000500.png
480,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000501.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000501.png
481,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000502.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000502.png
482,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000503.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000503.png
483,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000504.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000504.png
484,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000505.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000505.png
485,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000506.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000506.png
486,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000507.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000507.png
487,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000508.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000508.png
488,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000509.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000509.png
489,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000510.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000510.png
490,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000511.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000511.png
491,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000512.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000512.png
492,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000513.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000513.png
493,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000514.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000514.png
494,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000515.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000515.png
495,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000516.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000516.png
496,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000517.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000517.png
497,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000518.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000518.png
498,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000519.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000519.png
499,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000520.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000520.png
500,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000521.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000521.png
501,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000522.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000522.png
502,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000523.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000523.png
503,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000524.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000524.png
504,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000525.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000525.png
505,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000526.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000526.png
506,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000527.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000527.png
507,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000528.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000528.png
508,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000529.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000529.png
509,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000530.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000530.png
510,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000531.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000531.png
511,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000532.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000532.png
512,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000533.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000533.png
513,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000534.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000534.png
514,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000535.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000535.png
515,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000536.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000536.png
516,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000537.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000537.png
517,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000538.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000538.png
518,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000539.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000539.png
519,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000540.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000540.png
520,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000541.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000541.png
521,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000542.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000542.png
522,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000543.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000543.png
523,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000544.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000544.png
524,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000545.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000545.png
525,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000546.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000546.png
526,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000547.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000547.png
527,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000548.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000548.png
528,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000549.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000549.png
529,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000550.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000550.png
530,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000551.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000551.png
531,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000552.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000552.png
532,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000553.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000553.png
533,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000554.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000554.png
534,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000555.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000555.png
535,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000556.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000556.png
536,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000557.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000557.png
537,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000558.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000558.png
538,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000559.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000559.png
539,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000560.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000560.png
540,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000561.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000561.png
541,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000562.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000562.png
542,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000563.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000563.png
543,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000564.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000564.png
544,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000565.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000565.png
545,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000566.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000566.png
546,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000567.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000567.png
547,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000568.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000568.png
548,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000569.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000569.png
549,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000570.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000570.png
550,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000571.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000571.png
551,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000572.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000572.png
552,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000573.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000573.png
553,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000574.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000574.png
554,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000575.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000575.png
555,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000576.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000576.png
556,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000577.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000577.png
557,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000578.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000578.png
558,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000579.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000579.png
559,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000580.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000580.png
560,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000581.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000581.png
561,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000582.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000582.png
562,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000583.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000583.png
563,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000584.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000584.png
564,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000585.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000585.png
565,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000586.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000586.png
566,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000587.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000587.png
567,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000588.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000588.png
568,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000589.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000589.png
569,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000590.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000590.png
570,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000591.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000591.png
571,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000592.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000592.png
572,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000593.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000593.png
573,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000594.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000594.png
574,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000595.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000595.png
575,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000596.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000596.png
576,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000597.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000597.png
577,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000598.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000598.png
578,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000599.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000599.png
579,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000600.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000600.png
580,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000601.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000601.png
581,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000602.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000602.png
